TimeGenerated [Local Time],ContainerImage_s,ContainerName_s,RevisionName_s,Log_s
"1/11/2026, 오전 2:13:31",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 17:13:31 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T17:13, price=90,671.60, rsi=66.88, rsi_rt=68.21, position=-0.2400, balance=4,436.48, pnl=-9.60 | {'rsi_period': 14, 'bar_close': 90671.6, 'total_equity': 4426.881397889998}"
"1/11/2026, 오전 2:12:31",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 17:12:30 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T17:12, price=90,668.80, rsi=64.38, rsi_rt=66.36, position=-0.2400, balance=4,436.48, pnl=-8.93 | {'rsi_period': 14, 'bar_close': 90668.8, 'total_equity': 4427.553397889998}"
"1/11/2026, 오전 2:11:30",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 17:11:30 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T17:11, price=90,663.20, rsi=62.33, rsi_rt=62.33, position=-0.2400, balance=4,436.48, pnl=-7.58 | {'rsi_period': 14, 'bar_close': 90663.2, 'total_equity': 4428.89739789}"
"1/11/2026, 오전 2:10:30",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 17:10:29 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T17:10, price=90,663.10, rsi=62.26, rsi_rt=62.26, position=-0.2400, balance=4,436.48, pnl=-7.56 | {'rsi_period': 14, 'bar_close': 90663.1, 'total_equity': 4428.921397889998}"
"1/11/2026, 오전 2:09:29",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 17:09:28 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T17:09, price=90,663.10, rsi=58.66, rsi_rt=62.26, position=-0.2400, balance=4,436.48, pnl=-7.56 | {'rsi_period': 14, 'bar_close': 90663.1, 'total_equity': 4428.921397889998}"
"1/11/2026, 오전 2:08:29",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 17:08:28 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T17:08, price=90,658.10, rsi=58.66, rsi_rt=58.56, position=-0.2400, balance=4,436.48, pnl=-6.36 | {'rsi_period': 14, 'bar_close': 90658.1, 'total_equity': 4430.121397889998}"
"1/11/2026, 오전 2:07:31",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 17:07:28 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T17:07, price=90,658.20, rsi=59.06, rsi_rt=58.66, position=-0.2400, balance=4,436.48, pnl=-6.38 | {'rsi_period': 14, 'bar_close': 90658.2, 'total_equity': 4430.09739789}"
"1/11/2026, 오전 2:06:30",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 17:06:28 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T17:06, price=90,658.10, rsi=58.73, rsi_rt=58.73, position=-0.2400, balance=4,436.48, pnl=-6.36 | {'rsi_period': 14, 'bar_close': 90658.1, 'total_equity': 4430.121397889998}"
"1/11/2026, 오전 2:05:29",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 17:05:27 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T17:05, price=90,663.10, rsi=66.00, rsi_rt=63.39, position=-0.2400, balance=4,436.48, pnl=-7.56 | {'rsi_period': 14, 'bar_close': 90663.1, 'total_equity': 4428.921397889998}"
"1/11/2026, 오전 2:04:28",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 17:04:27 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T17:04, price=90,665.60, rsi=66.00, rsi_rt=66.00, position=-0.2400, balance=4,436.48, pnl=-8.16 | {'rsi_period': 14, 'bar_close': 90665.6, 'total_equity': 4428.3213978899985}"
"1/11/2026, 오전 2:03:27",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 17:03:26 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T17:03, price=90,665.30, rsi=64.85, rsi_rt=65.86, position=-0.2400, balance=4,436.48, pnl=-8.09 | {'rsi_period': 14, 'bar_close': 90665.3, 'total_equity': 4428.393397889999}"
"1/11/2026, 오전 2:02:28",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 17:02:26 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T17:02, price=90,663.20, rsi=64.76, rsi_rt=64.80, position=-0.2400, balance=4,436.48, pnl=-7.58 | {'rsi_period': 14, 'bar_close': 90663.2, 'total_equity': 4428.89739789}"
"1/11/2026, 오전 2:01:26",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 17:01:25 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T17:01, price=90,657.10, rsi=61.84, rsi_rt=61.84, position=-0.2400, balance=4,436.48, pnl=-6.12 | {'rsi_period': 14, 'bar_close': 90657.1, 'total_equity': 4430.361397889998}"
"1/11/2026, 오전 2:00:26",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 17:00:25 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T17:00, price=90,640.80, rsi=51.72, rsi_rt=51.80, position=-0.2400, balance=4,436.48, pnl=-2.21 | {'rsi_period': 14, 'bar_close': 90640.8, 'total_equity': 4434.273397889999}"
"1/11/2026, 오전 1:59:26",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 16:59:25 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T16:59, price=90,640.70, rsi=51.65, rsi_rt=51.72, position=-0.2400, balance=4,436.48, pnl=-2.18 | {'rsi_period': 14, 'bar_close': 90640.7, 'total_equity': 4434.29739789}"
"1/11/2026, 오전 1:58:26",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 16:58:25 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T16:58, price=90,640.60, rsi=45.65, rsi_rt=51.65, position=-0.2400, balance=4,436.48, pnl=-2.16 | {'rsi_period': 14, 'bar_close': 90640.6, 'total_equity': 4434.3213978899985}"
"1/11/2026, 오전 1:57:27",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 16:57:25 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T16:57, price=90,632.80, rsi=51.60, rsi_rt=45.72, position=-0.2400, balance=4,436.48, pnl=-2.37 | {'rsi_period': 14, 'bar_close': 90632.8, 'total_equity': 4434.111458550001}"
"1/11/2026, 오전 1:56:27",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 16:56:24 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T16:56, price=90,640.70, rsi=51.67, rsi_rt=51.67, position=-0.2400, balance=4,436.48, pnl=-2.18 | {'rsi_period': 14, 'bar_close': 90640.7, 'total_equity': 4434.29739789}"
"1/11/2026, 오전 1:55:25",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 16:55:24 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T16:55, price=90,640.80, rsi=51.75, rsi_rt=51.75, position=-0.2400, balance=4,436.48, pnl=-2.21 | {'rsi_period': 14, 'bar_close': 90640.8, 'total_equity': 4434.273397889999}"
"1/11/2026, 오전 1:54:24",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 16:54:23 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T16:54, price=90,640.70, rsi=51.68, rsi_rt=51.68, position=-0.2400, balance=4,436.48, pnl=-2.18 | {'rsi_period': 14, 'bar_close': 90640.7, 'total_equity': 4434.29739789}"
"1/11/2026, 오전 1:53:25",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 16:53:23 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T16:53, price=90,640.70, rsi=51.68, rsi_rt=51.68, position=-0.2400, balance=4,436.48, pnl=-2.18 | {'rsi_period': 14, 'bar_close': 90640.7, 'total_equity': 4434.29739789}"
"1/11/2026, 오전 1:52:26",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 16:52:23 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T16:52, price=90,637.50, rsi=49.43, rsi_rt=49.85, position=-0.2400, balance=4,436.48, pnl=-1.41 | {'rsi_period': 14, 'bar_close': 90637.5, 'total_equity': 4435.065397889999}"
"1/11/2026, 오전 1:51:23",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 16:51:22 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T16:51, price=90,633.30, rsi=47.39, rsi_rt=47.39, position=-0.2400, balance=4,436.48, pnl=-0.41 | {'rsi_period': 14, 'bar_close': 90633.3, 'total_equity': 4436.073397889999}"
"1/11/2026, 오전 1:50:23",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 16:50:22 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T16:50, price=90,661.60, rsi=68.15, rsi_rt=68.04, position=-0.2400, balance=4,436.48, pnl=-7.20 | {'rsi_period': 14, 'bar_close': 90661.6, 'total_equity': 4429.2813978899985}"
"1/11/2026, 오전 1:49:24",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 16:49:21 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T16:49, price=90,664.80, rsi=71.31, rsi_rt=71.31, position=-0.2400, balance=4,436.48, pnl=-7.97 | {'rsi_period': 14, 'bar_close': 90664.8, 'total_equity': 4428.5133978899985}"
"1/11/2026, 오전 1:48:23",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 16:48:21 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T16:48, price=90,664.80, rsi=70.02, rsi_rt=71.31, position=-0.2400, balance=4,436.48, pnl=-7.97 | {'rsi_period': 14, 'bar_close': 90664.8, 'total_equity': 4428.5133978899985}"
"1/11/2026, 오전 1:47:22",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 16:47:20 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T16:47, price=90,661.70, rsi=70.11, rsi_rt=70.02, position=-0.2400, balance=4,436.48, pnl=-7.23 | {'rsi_period': 14, 'bar_close': 90661.7, 'total_equity': 4429.248722900001}"
"1/11/2026, 오전 1:46:21",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 16:46:20 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T16:46, price=90,661.70, rsi=70.08, rsi_rt=70.08, position=-0.2400, balance=4,436.48, pnl=-7.22 | {'rsi_period': 14, 'bar_close': 90661.7, 'total_equity': 4429.25739789}"
"1/11/2026, 오전 1:45:20",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 16:45:19 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T16:45, price=90,661.70, rsi=69.97, rsi_rt=70.08, position=-0.2400, balance=4,436.48, pnl=-7.22 | {'rsi_period': 14, 'bar_close': 90661.7, 'total_equity': 4429.25739789}"
"1/11/2026, 오전 1:44:20",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 16:44:19 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T16:44, price=90,660.00, rsi=69.51, rsi_rt=69.51, position=-0.2400, balance=4,436.48, pnl=-6.81 | {'rsi_period': 14, 'bar_close': 90660.0, 'total_equity': 4429.665397889999}"
"1/11/2026, 오전 1:43:20",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 16:43:18 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T16:43, price=90,661.00, rsi=70.23, rsi_rt=70.23, position=-0.2400, balance=4,436.48, pnl=-7.05 | {'rsi_period': 14, 'bar_close': 90661.0, 'total_equity': 4429.42539789}"
"1/11/2026, 오전 1:42:19",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 16:42:18 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T16:42, price=90,646.00, rsi=69.40, rsi_rt=61.93, position=-0.2400, balance=4,436.48, pnl=-3.45 | {'rsi_period': 14, 'bar_close': 90646.0, 'total_equity': 4433.025397889999}"
"1/11/2026, 오전 1:41:19",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 16:41:18 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T16:41, price=90,646.00, rsi=65.50, rsi_rt=65.54, position=-0.2400, balance=4,436.48, pnl=-3.45 | {'rsi_period': 14, 'bar_close': 90646.0, 'total_equity': 4433.025397889999}"
"1/11/2026, 오전 1:40:19",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 16:40:18 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T16:40, price=90,638.70, rsi=62.90, rsi_rt=62.94, position=-0.2400, balance=4,436.48, pnl=-1.70 | {'rsi_period': 14, 'bar_close': 90638.7, 'total_equity': 4434.77739789}"
"1/11/2026, 오전 1:39:19",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 16:39:18 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T16:39, price=90,632.90, rsi=60.31, rsi_rt=60.75, position=-0.2400, balance=4,436.48, pnl=-0.31 | {'rsi_period': 14, 'bar_close': 90632.9, 'total_equity': 4436.169397890001}"
"1/11/2026, 오전 1:38:18",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 16:38:17 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T16:38, price=90,630.90, rsi=56.35, rsi_rt=59.96, position=-0.2400, balance=4,436.48, pnl=0.17 | {'rsi_period': 14, 'bar_close': 90630.9, 'total_equity': 4436.649397890001}"
"1/11/2026, 오전 1:37:18",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 16:37:17 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T16:37, price=90,631.00, rsi=53.06, rsi_rt=59.76, position=-0.2400, balance=4,436.48, pnl=0.12 | {'rsi_period': 14, 'bar_close': 90631.0, 'total_equity': 4436.60139789}"
"1/11/2026, 오전 1:36:18",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 16:36:17 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T16:36, price=90,610.40, rsi=50.66, rsi_rt=50.81, position=-0.2400, balance=4,436.48, pnl=5.09 | {'rsi_period': 14, 'bar_close': 90610.4, 'total_equity': 4441.569397890001}"
"1/11/2026, 오전 1:35:18",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 16:35:17 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T16:35, price=90,609.70, rsi=49.11, rsi_rt=50.47, position=-0.2400, balance=4,436.48, pnl=5.26 | {'rsi_period': 14, 'bar_close': 90609.7, 'total_equity': 4441.7373978900005}"
"1/11/2026, 오전 1:34:17",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 16:34:16 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T16:34, price=90,605.60, rsi=48.31, rsi_rt=48.50, position=-0.2400, balance=4,436.48, pnl=6.24 | {'rsi_period': 14, 'bar_close': 90605.6, 'total_equity': 4442.721397889998}"
"1/11/2026, 오전 1:33:17",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 16:33:16 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T16:33, price=90,598.90, rsi=40.03, rsi_rt=45.36, position=-0.2400, balance=4,436.48, pnl=7.85 | {'rsi_period': 14, 'bar_close': 90598.9, 'total_equity': 4444.329397890001}"
"1/11/2026, 오전 1:32:17",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 16:32:16 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T16:32, price=90,589.00, rsi=35.50, rsi_rt=39.98, position=-0.2400, balance=4,436.48, pnl=10.23 | {'rsi_period': 14, 'bar_close': 90589.0, 'total_equity': 4446.705397889999}"
"1/11/2026, 오전 1:31:16",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 16:31:15 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T16:31, price=90,601.00, rsi=47.64, rsi_rt=43.29, position=-0.2400, balance=4,436.48, pnl=7.35 | {'rsi_period': 14, 'bar_close': 90601.0, 'total_equity': 4443.825397889999}"
"1/11/2026, 오전 1:30:15",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 16:30:14 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T16:30, price=90,609.50, rsi=47.86, rsi_rt=47.86, position=-0.2400, balance=4,436.48, pnl=5.31 | {'rsi_period': 14, 'bar_close': 90609.5, 'total_equity': 4441.785397889999}"
"1/11/2026, 오전 1:29:15",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 16:29:14 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T16:29, price=90,609.50, rsi=47.86, rsi_rt=47.86, position=-0.2400, balance=4,436.48, pnl=5.31 | {'rsi_period': 14, 'bar_close': 90609.5, 'total_equity': 4441.785397889999}"
"1/11/2026, 오전 1:28:15",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 16:28:13 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T16:28, price=90,609.40, rsi=47.86, rsi_rt=47.81, position=-0.2400, balance=4,436.48, pnl=5.33 | {'rsi_period': 14, 'bar_close': 90609.4, 'total_equity': 4441.809397890001}"
"1/11/2026, 오전 1:27:15",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 16:27:14 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T16:27, price=90,609.50, rsi=47.86, rsi_rt=47.86, position=-0.2400, balance=4,436.48, pnl=5.26 | {'rsi_period': 14, 'bar_close': 90609.5, 'total_equity': 4441.74081963}"
"1/11/2026, 오전 1:26:15",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 16:26:13 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T16:26, price=90,600.10, rsi=43.28, rsi_rt=43.28, position=-0.2400, balance=4,436.48, pnl=7.56 | {'rsi_period': 14, 'bar_close': 90600.1, 'total_equity': 4444.041397889998}"
"1/11/2026, 오전 1:25:14",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 16:25:13 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T16:25, price=90,600.10, rsi=43.23, rsi_rt=43.28, position=-0.2400, balance=4,436.48, pnl=7.56 | {'rsi_period': 14, 'bar_close': 90600.1, 'total_equity': 4444.041397889998}"
"1/11/2026, 오전 1:24:13",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 16:24:11 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T16:24, price=90,605.80, rsi=45.35, rsi_rt=45.35, position=-0.2400, balance=4,436.48, pnl=6.19 | {'rsi_period': 14, 'bar_close': 90605.8, 'total_equity': 4442.673397889998}"
"1/11/2026, 오전 1:23:13",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 16:23:11 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T16:23, price=90,605.80, rsi=45.35, rsi_rt=45.35, position=-0.2400, balance=4,436.48, pnl=6.19 | {'rsi_period': 14, 'bar_close': 90605.8, 'total_equity': 4442.673397889998}"
"1/11/2026, 오전 1:22:11",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 16:22:10 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T16:22, price=90,597.60, rsi=41.83, rsi_rt=41.87, position=-0.2400, balance=4,436.48, pnl=8.16 | {'rsi_period': 14, 'bar_close': 90597.6, 'total_equity': 4444.641397889998}"
